Southeast,Actual,Predicted,,# true predictions,% accurate
23322,1,0,TRUE,,
23323,0,0,TRUE,,
23324,0,0,FALSE,,
23325,0,0,TRUE,,
23326,0,0,TRUE,,
23327,1,0,FALSE,,
23328,0,0,FALSE,,
23329,1,0,FALSE,,
23330,1,0,TRUE,,
23331,0,0,TRUE,,
23332,1,0,FALSE,,
23333,-1,0,FALSE,,
23334,1,0,TRUE,,
23335,1,0,TRUE,,
23336,1,1,FALSE,,
23337,0,0,FALSE,,
23338,1,0,FALSE,,
23339,1,0,FALSE,,
23340,0,0,TRUE,,
23341,0,0,FALSE,,
23342,1,0,TRUE,,
23343,1,0,FALSE,,
23344,0,0,FALSE,,
23345,1,0,TRUE,,
23346,-1,0,TRUE,,
23347,0,0,FALSE,,
23348,0,0,FALSE,,
23349,0,0,TRUE,,
23350,0,0,TRUE,,
23351,0,0,TRUE,,
23352,-1,0,TRUE,,
23353,-1,0,TRUE,,
23354,0,0,TRUE,,
23355,0,1,FALSE,,
23356,0,0,TRUE,,
23357,1,0,TRUE,,
23358,0,0,FALSE,,
23359,1,1,FALSE,,
23360,1,0,FALSE,,
23361,1,0,TRUE,,
23362,1,0,TRUE,,
23363,0,0,FALSE,,
23364,0,0,FALSE,,
23365,0,0,TRUE,,
23366,1,0,TRUE,,
23367,1,0,FALSE,,
23368,1,0,FALSE,,
23369,0,0,FALSE,,
23370,1,0,FALSE,,
23371,0,0,TRUE,,
23372,0,0,FALSE,,
23373,0,0,TRUE,,
23374,0,0,FALSE,,
23375,0,0,FALSE,,
23376,0,0,TRUE,,
23377,-1,0,TRUE,,
23378,1,0,FALSE,,
23379,1,0,FALSE,,
23380,1,0,TRUE,,
23381,1,0,TRUE,,
23382,0,0,TRUE,,
23383,0,0,TRUE,,
23384,1,0,TRUE,,
23385,1,0,TRUE,,
23386,0,0,FALSE,,
23387,0,0,TRUE,,
23388,1,0,TRUE,,
23389,1,0,FALSE,,
23390,1,0,FALSE,,
23391,-1,0,FALSE,,
23392,1,0,TRUE,,
23393,1,0,TRUE,,
23394,-1,0,FALSE,,
23395,1,0,FALSE,,
23396,1,0,TRUE,,
23397,1,0,TRUE,,
23398,0,0,FALSE,,
23399,0,0,FALSE,,
23400,0,0,FALSE,,
23401,1,0,FALSE,,
23402,0,0,TRUE,,
23403,1,0,FALSE,,
23404,0,0,TRUE,,
23405,0,0,FALSE,,
23406,1,0,FALSE,,
23407,1,0,TRUE,,
23408,0,0,TRUE,,
23409,0,0,FALSE,,
23410,1,0,FALSE,,
23411,0,0,TRUE,,
23412,0,0,TRUE,,
23413,0,0,TRUE,,
23414,0,0,TRUE,,
23415,1,0,TRUE,,
23416,0,0,TRUE,,
23417,1,0,FALSE,,
23418,0,0,TRUE,,
23419,1,0,TRUE,,
23420,1,0,FALSE,,
23421,-1,0,FALSE,,
23422,0,0,FALSE,,
23423,0,0,TRUE,,
23424,0,0,TRUE,,
23425,1,0,FALSE,,
23426,1,0,FALSE,,
23427,-1,0,TRUE,,
23428,0,0,TRUE,,
23429,1,0,FALSE,,
23430,-1,0,FALSE,,
23431,0,1,FALSE,,
23432,-1,0,FALSE,,
23433,1,0,TRUE,,
23434,0,0,FALSE,,
23435,0,0,TRUE,,
23436,1,0,FALSE,,
23437,0,0,FALSE,,
23438,1,0,TRUE,,
23439,-1,0,TRUE,,
23440,0,0,FALSE,,
23441,-1,0,FALSE,,
23442,1,0,TRUE,,
23443,0,0,TRUE,,
23444,0,0,TRUE,,
23445,1,0,TRUE,,
23446,1,0,TRUE,,
23447,-1,0,TRUE,,
23448,1,0,FALSE,,
23449,0,0,TRUE,,
23450,0,0,TRUE,,
23451,0,0,FALSE,,
23452,0,0,FALSE,,
23453,0,0,FALSE,,
23454,0,0,TRUE,,
23455,0,0,TRUE,,
23456,0,0,FALSE,,
23457,0,0,FALSE,,
23458,1,0,TRUE,,
23459,0,0,TRUE,,
23460,0,0,FALSE,,
23461,0,0,FALSE,,
23462,0,0,FALSE,,
23463,0,0,FALSE,,
23464,0,0,TRUE,,
23465,0,0,FALSE,,
23466,0,0,TRUE,,
23467,-1,0,FALSE,,
23468,1,0,FALSE,,
23469,1,0,TRUE,,
23470,0,0,TRUE,,
23471,1,0,FALSE,,
23472,1,0,FALSE,,
23473,0,0,TRUE,,
23474,-1,0,TRUE,,
23475,1,0,TRUE,,
23476,1,0,TRUE,,
23477,0,0,TRUE,,
23478,0,0,TRUE,,
23479,1,0,FALSE,,
23480,1,0,TRUE,,
23481,1,1,TRUE,,
23482,0,0,FALSE,,
23483,0,0,FALSE,,
23484,0,1,FALSE,,
23485,0,1,TRUE,,
23486,1,0,TRUE,,
23487,0,0,FALSE,,
23488,1,0,FALSE,,
23489,0,0,TRUE,,
23490,1,0,TRUE,,
23491,0,0,FALSE,,
23492,1,0,FALSE,,
23493,0,0,FALSE,,
23494,0,0,FALSE,,
23495,1,0,TRUE,,
23496,1,0,FALSE,,
23497,1,0,TRUE,,
23498,-1,0,FALSE,,
23499,0,0,FALSE,,
23500,-1,0,TRUE,,
23501,0,0,TRUE,,
23502,0,0,FALSE,,
23503,-1,0,FALSE,,
23504,0,0,TRUE,,
23505,0,0,TRUE,,
23506,-1,0,TRUE,,
23507,-1,0,TRUE,,
23508,1,0,TRUE,,
23509,1,0,TRUE,,
23510,0,0,FALSE,,
23511,0,0,TRUE,,
23512,0,0,TRUE,,
23513,0,0,FALSE,,
23514,0,0,FALSE,,
23515,0,0,FALSE,,
23516,0,0,TRUE,,
23517,-1,0,TRUE,,
23518,-1,0,FALSE,,
23519,0,0,FALSE,,
23520,1,0,TRUE,,
23521,0,0,TRUE,,
23522,0,0,FALSE,,
23523,1,0,FALSE,,
23524,0,0,FALSE,,
23525,0,0,FALSE,,
23526,0,0,TRUE,,
23527,0,0,FALSE,,
23528,1,0,TRUE,,
23529,-1,0,FALSE,,
23530,0,0,FALSE,,
23531,-1,0,TRUE,,
23532,0,0,TRUE,,
23533,0,0,FALSE,,
23534,0,0,FALSE,,
23535,0,0,TRUE,,
23536,1,0,TRUE,,
23537,0,0,TRUE,,
23538,0,0,TRUE,,
23539,-1,0,TRUE,,
23540,1,0,TRUE,,
23541,1,0,FALSE,,
23542,0,0,TRUE,,
23543,1,0,TRUE,,
23544,0,0,FALSE,,
23545,0,0,FALSE,,
23546,0,0,FALSE,,
23547,0,0,TRUE,,
23548,0,0,TRUE,,
23549,0,0,FALSE,,
23550,0,0,FALSE,,
23551,1,0,TRUE,,
23552,1,0,TRUE,,
23553,0,0,FALSE,,
23554,1,0,FALSE,,
23555,1,1,FALSE,,
23556,0,0,FALSE,,
23557,0,1,TRUE,,
23558,1,0,FALSE,,
23559,-1,0,TRUE,,
23560,1,0,FALSE,,
23561,0,0,FALSE,,
23562,1,0,TRUE,,
23563,0,0,TRUE,,
23564,0,0,FALSE,,
23565,0,1,FALSE,,
23566,1,0,TRUE,,
23567,0,0,TRUE,,
23568,0,0,TRUE,,
23569,1,1,TRUE,,
23570,0,0,TRUE,,
23571,1,0,TRUE,,
23572,0,0,FALSE,,
23573,0,0,TRUE,,
23574,0,0,TRUE,,
23575,0,0,FALSE,,
23576,1,0,FALSE,,
23577,1,0,FALSE,,
23578,-1,0,TRUE,,
23579,1,0,TRUE,,
23580,1,-1,FALSE,,
23581,0,0,FALSE,,
23582,0,1,TRUE,,
23583,-1,0,TRUE,,
23584,0,0,FALSE,,
23585,1,0,FALSE,,
23586,-1,0,FALSE,,
23587,0,0,FALSE,,
23588,0,0,TRUE,,
23589,1,0,FALSE,,
23590,0,0,TRUE,,
23591,0,0,FALSE,,
23592,0,0,FALSE,,
23593,1,0,TRUE,,
23594,0,0,TRUE,,
23595,0,0,FALSE,,
23596,0,0,FALSE,,
23597,1,0,TRUE,,
23598,0,0,TRUE,,
23599,0,0,TRUE,,
23600,0,0,TRUE,,
23601,0,0,TRUE,,
23602,0,0,TRUE,,
23603,-1,0,FALSE,,
23604,0,0,TRUE,,
23605,1,0,TRUE,,
23606,1,0,FALSE,,
23607,0,0,FALSE,,
23608,1,0,FALSE,,
23609,0,0,TRUE,,
23610,0,0,TRUE,,
23611,1,1,FALSE,,
23612,0,0,FALSE,,
23613,0,0,TRUE,,
23614,0,0,TRUE,,
23615,-1,0,FALSE,,
23616,0,0,FALSE,,
23617,0,0,FALSE,,
23618,0,0,FALSE,,
23619,0,0,TRUE,,
23620,0,0,FALSE,,
23621,0,0,TRUE,,
23622,1,0,FALSE,,
23623,1,0,FALSE,,
23624,1,0,TRUE,,
23625,0,0,TRUE,,
23626,0,0,FALSE,,
23627,1,0,FALSE,,
23628,1,0,TRUE,,
23629,-1,0,TRUE,,
23630,1,0,TRUE,,
23631,-1,0,TRUE,,
23632,1,1,TRUE,,
23633,1,0,TRUE,,
23634,0,0,FALSE,,
23635,0,0,TRUE,,
23636,0,0,TRUE,,
23637,0,0,FALSE,,
23638,1,0,FALSE,,
23639,0,0,FALSE,,
23640,0,1,TRUE,,
23641,0,0,TRUE,,
23642,0,0,FALSE,,
23643,1,0,FALSE,,
23644,1,0,TRUE,,
23645,1,0,TRUE,,
23646,1,0,FALSE,,
23647,0,0,FALSE,,
23648,1,0,FALSE,,
23649,0,0,FALSE,,
23650,0,0,TRUE,,
23651,-1,0,FALSE,,
23652,1,0,TRUE,,
23653,0,0,FALSE,,
23654,1,0,FALSE,,
23655,0,0,TRUE,,
23656,-1,0,TRUE,,
23657,0,0,FALSE,,
23658,1,0,FALSE,,
23659,1,0,TRUE,,
23660,1,0,TRUE,,
23661,1,0,TRUE,,
23662,-1,0,TRUE,,
23663,0,0,TRUE,,
23664,0,0,TRUE,,
23665,0,0,FALSE,,
23666,0,0,TRUE,,
23667,1,0,TRUE,,
23668,-1,1,FALSE,,
23669,0,0,FALSE,,
23670,0,0,FALSE,,
23671,0,0,TRUE,,
23672,0,0,TRUE,,
23673,0,0,FALSE,,
23674,1,0,FALSE,,
23675,-1,0,TRUE,,
23676,1,0,TRUE,,
23677,0,0,FALSE,,
23678,1,0,FALSE,,
23679,1,0,FALSE,,
23680,0,0,FALSE,,
23681,1,0,TRUE,,
23682,0,0,FALSE,,
23683,0,1,TRUE,,
23684,0,1,FALSE,,
23685,0,0,FALSE,,
23686,-1,0,TRUE,,
23687,1,0,TRUE,,
23688,1,0,FALSE,,
23689,1,0,FALSE,,
23690,1,0,TRUE,,
23691,1,0,TRUE,,
23692,-1,0,TRUE,,
23693,1,0,TRUE,,
23694,0,0,TRUE,,
23695,0,0,TRUE,,
23696,1,0,FALSE,,
23697,1,0,TRUE,,
23698,1,0,TRUE,,
23699,1,0,FALSE,,
23700,0,0,FALSE,,
23701,0,0,FALSE,,
23702,0,0,TRUE,,
23703,1,0,TRUE,,
23704,0,1,FALSE,,
23705,0,0,FALSE,,
23706,1,1,TRUE,,
23707,0,0,TRUE,,
23708,0,0,FALSE,,
23709,0,0,FALSE,,
23710,-1,0,FALSE,,
23711,-1,0,FALSE,,
23712,-1,0,TRUE,,
23713,1,1,FALSE,,
23714,1,0,TRUE,,
23715,1,0,FALSE,,
23716,1,0,FALSE,,
23717,0,0,TRUE,,
23718,-1,1,TRUE,,
23719,1,0,FALSE,,
23720,0,0,FALSE,,
23721,1,0,TRUE,,
23722,0,0,TRUE,,
23723,1,0,TRUE,,
23724,0,0,TRUE,,
23725,0,0,TRUE,,
23726,-1,0,TRUE,,
23727,0,0,FALSE,,
23728,0,0,TRUE,,
23729,1,0,TRUE,,
23730,1,0,FALSE,,
23731,0,0,FALSE,,
23732,1,0,FALSE,,
23733,1,0,TRUE,,
23734,1,1,TRUE,,
23735,-1,0,FALSE,,
23736,1,0,FALSE,,
23737,0,0,TRUE,,
23738,0,0,TRUE,,
23739,0,0,FALSE,,
23740,0,1,FALSE,,
23741,0,0,FALSE,,
23742,0,0,FALSE,,
23743,0,0,TRUE,,
23744,0,0,FALSE,,
23745,0,0,TRUE,,
23746,0,0,FALSE,,
23747,1,0,FALSE,,
23748,1,0,TRUE,,
23749,-1,0,TRUE,,
23750,0,1,FALSE,,
23751,0,0,FALSE,,
23752,0,0,TRUE,,
23753,0,0,TRUE,,
23754,1,0,TRUE,,
23755,0,0,TRUE,,
23756,1,0,TRUE,,
23757,1,0,TRUE,,
23758,0,1,FALSE,,
23759,0,0,TRUE,,
23760,1,0,TRUE,,
23761,0,0,FALSE,,
23762,0,0,FALSE,,
23763,1,0,FALSE,,
23764,1,0,TRUE,,
23765,0,0,TRUE,,
23766,1,0,FALSE,,
23767,1,0,FALSE,,
23768,0,0,TRUE,,
23769,0,0,TRUE,,
23770,1,0,FALSE,,
23771,0,0,FALSE,,
23772,0,0,FALSE,,
23773,1,0,FALSE,,
23774,0,0,TRUE,,
23775,-1,0,FALSE,,
23776,0,0,TRUE,,
23777,1,0,FALSE,,
23778,0,0,FALSE,,
23779,1,0,TRUE,,
23780,0,0,TRUE,,
23781,-1,0,FALSE,,
23782,-1,0,FALSE,,
23783,0,0,TRUE,,
23784,-1,0,TRUE,,
23785,-1,0,TRUE,,
23786,1,0,TRUE,,
23787,1,0,TRUE,,
23788,0,0,TRUE,,
23789,1,0,FALSE,,
23790,-1,0,TRUE,,
23791,0,0,TRUE,,
23792,1,0,FALSE,,
23793,0,0,FALSE,,
23794,1,0,FALSE,,
23795,0,0,TRUE,,
23796,1,0,TRUE,,
23797,1,0,FALSE,,
23798,0,0,FALSE,,
23799,1,0,TRUE,,
23800,0,0,TRUE,,
23801,-1,0,FALSE,,
23802,1,0,FALSE,,
23803,0,0,FALSE,,
23804,-1,0,FALSE,,
23805,0,0,TRUE,,
23806,0,0,FALSE,,
23807,1,0,TRUE,,
23808,0,0,FALSE,,
23809,0,0,FALSE,,
23810,-1,0,TRUE,,
23811,-1,0,TRUE,,
23812,0,0,FALSE,,
23813,1,0,FALSE,,
23814,0,0,TRUE,,
23815,0,0,TRUE,,
23816,1,0,TRUE,,
23817,0,1,TRUE,,
23818,0,0,TRUE,,
23819,0,0,TRUE,,
23820,1,0,FALSE,,
23821,0,0,TRUE,,
23822,0,0,TRUE,,
23823,0,0,FALSE,,
23824,0,0,FALSE,,
23825,1,0,FALSE,,
23826,0,0,TRUE,,
23827,1,0,TRUE,,
23828,-1,0,FALSE,,
23829,0,0,FALSE,,
23830,1,0,TRUE,,
23831,0,0,TRUE,,
23832,0,0,FALSE,,
23833,0,0,FALSE,,
23834,0,0,FALSE,,
23835,0,0,FALSE,,
23836,1,1,TRUE,,
23837,1,0,FALSE,,
23838,1,1,TRUE,,
23839,0,0,FALSE,,
23840,0,0,FALSE,,
23841,1,0,TRUE,,
23842,0,0,TRUE,,
23843,0,1,FALSE,,
23844,0,0,FALSE,,
23845,1,0,TRUE,,
23846,-1,0,TRUE,,
23847,0,0,TRUE,,
23848,0,0,TRUE,,
23849,1,0,TRUE,,
23850,1,0,TRUE,,
23851,1,0,FALSE,,
23852,0,0,TRUE,,
23853,1,0,TRUE,,
23854,1,0,FALSE,,
23855,0,0,FALSE,,
23856,1,0,FALSE,,
23857,1,0,TRUE,,
23858,0,0,TRUE,,
23859,1,0,FALSE,,
23860,0,0,FALSE,,
23861,0,0,TRUE,,
23862,-1,0,TRUE,,
23863,1,0,FALSE,,
23864,0,1,FALSE,,
23865,0,0,FALSE,,
23866,0,0,FALSE,,
23867,0,0,TRUE,,
23868,1,0,FALSE,,
23869,0,0,TRUE,,
23870,0,0,FALSE,,
23871,0,0,FALSE,,
23872,1,0,TRUE,,
23873,1,0,TRUE,,
23874,0,0,FALSE,,
23875,0,0,FALSE,,
23876,-1,0,TRUE,,
23877,0,0,TRUE,,
23878,-1,0,TRUE,,
23879,-1,0,TRUE,,
23880,0,0,TRUE,,
23881,1,0,TRUE,,
23882,-1,0,FALSE,,
23883,-1,0,TRUE,,
23884,0,0,TRUE,,
23885,1,0,FALSE,,
23886,0,0,FALSE,,
23887,0,0,FALSE,,
23888,1,1,TRUE,,
23889,0,1,TRUE,,
23890,0,0,FALSE,,
23891,0,0,FALSE,,
23892,-1,0,TRUE,,
23893,0,0,TRUE,,
23894,-1,0,FALSE,,
23895,1,0,FALSE,,
23896,0,0,FALSE,,
23897,0,0,FALSE,,
23898,0,0,TRUE,,
23899,0,0,FALSE,,
23900,1,0,TRUE,,
23901,1,0,FALSE,,
23902,1,0,FALSE,,
23903,0,0,TRUE,,
23904,-1,0,TRUE,,
23905,0,0,FALSE,,
23906,0,0,FALSE,,
23907,0,0,TRUE,,
23908,1,0,TRUE,,
23909,0,0,TRUE,,
23910,1,0,TRUE,,
23911,0,0,TRUE,,
23912,0,0,TRUE,,
23913,0,0,FALSE,,
23914,-1,0,TRUE,,
23915,0,0,TRUE,,
23916,1,0,FALSE,,
23917,1,0,FALSE,,
23918,0,0,FALSE,,
23919,0,0,TRUE,,
23920,0,0,TRUE,,
23921,0,0,FALSE,,
23922,0,0,FALSE,,
23923,0,0,TRUE,,
23924,0,0,TRUE,,
23925,0,0,FALSE,,
23926,0,0,FALSE,,
23927,-1,0,FALSE,,
23928,0,0,FALSE,,
23929,1,0,TRUE,,
23930,-1,0,FALSE,,
23931,0,0,TRUE,,
23932,0,0,FALSE,,
23933,0,0,FALSE,,
23934,0,0,TRUE,,
23935,-1,0,TRUE,,
23936,0,0,FALSE,,
23937,1,0,FALSE,,
23938,0,1,TRUE,,
23939,0,0,TRUE,,
23940,-1,0,TRUE,,
23941,1,0,TRUE,,
23942,0,0,TRUE,,
23943,1,0,TRUE,,
23944,0,0,FALSE,,
23945,0,0,TRUE,,
23946,1,0,TRUE,,
23947,0,0,FALSE,,
23948,-1,0,FALSE,,
23949,1,0,FALSE,,
23950,0,0,TRUE,,
23951,1,0,TRUE,,
23952,1,0,FALSE,,
23953,0,0,FALSE,,
23954,1,0,TRUE,,
23955,0,0,TRUE,,
23956,-1,0,FALSE,,
23957,1,0,FALSE,,
23958,-1,0,FALSE,,
23959,1,0,FALSE,,
23960,0,0,TRUE,,
23961,0,0,FALSE,,
23962,0,0,TRUE,,
23963,0,0,FALSE,,
23964,0,0,FALSE,,
23965,-1,0,TRUE,,
23966,1,0,TRUE,,
23967,0,0,FALSE,,
23968,-1,0,FALSE,,
23969,1,0,TRUE,,
23970,1,0,TRUE,,
23971,0,0,TRUE,,
23972,0,0,TRUE,,
23973,0,0,TRUE,,
23974,1,0,TRUE,,
23975,1,0,FALSE,,
23976,0,0,TRUE,,
23977,1,0,TRUE,,
23978,0,0,FALSE,,
23979,-1,0,FALSE,,
23980,0,0,FALSE,,
23981,0,0,TRUE,,
23982,1,0,TRUE,,
23983,-1,0,FALSE,,
23984,1,0,FALSE,,
23985,0,0,TRUE,,
23986,0,1,TRUE,,
23987,0,0,FALSE,,
23988,1,0,FALSE,,
23989,-1,0,FALSE,,
23990,0,0,FALSE,,
23991,1,0,TRUE,,
23992,0,0,FALSE,,
23993,-1,0,TRUE,,
23994,0,0,FALSE,,
23995,0,0,FALSE,,
23996,-1,0,TRUE,,
23997,0,0,TRUE,,
23998,0,0,FALSE,,
23999,0,0,FALSE,,
24000,1,0,TRUE,,
24001,0,0,TRUE,,
24002,1,0,TRUE,,
24003,-1,0,TRUE,,
24004,1,0,TRUE,,
24005,1,0,TRUE,,
24006,0,0,FALSE,,
24007,0,0,TRUE,,
24008,1,1,TRUE,,
24009,-1,0,FALSE,,
24010,0,0,FALSE,,
24011,0,0,FALSE,,
24012,-1,0,TRUE,,
24013,1,0,TRUE,,
24014,0,0,FALSE,,
24015,1,0,FALSE,,
24016,1,1,TRUE,,
24017,-1,0,TRUE,,
24018,0,0,FALSE,,
24019,0,0,FALSE,,
24020,1,0,FALSE,,
24021,1,0,FALSE,,
24022,0,0,TRUE,,
24023,1,0,FALSE,,
24024,-1,0,TRUE,,
24025,0,0,FALSE,,
24026,0,0,FALSE,,
24027,0,0,TRUE,,
24028,-1,0,TRUE,,
24029,0,0,FALSE,,
24030,0,0,FALSE,,
24031,0,0,TRUE,,
24032,-1,0,TRUE,,
24033,0,0,TRUE,,
24034,0,0,TRUE,,
24035,1,0,TRUE,,
24036,0,0,TRUE,,
24037,1,0,FALSE,,
24038,0,0,TRUE,,
24039,0,0,TRUE,,
24040,1,0,FALSE,,
24041,0,0,FALSE,,
24042,1,0,FALSE,,
24043,-1,0,TRUE,,
24044,0,0,TRUE,,
24045,0,0,FALSE,,
24046,1,0,FALSE,,
24047,1,0,TRUE,,
24048,0,0,TRUE,,
24049,-1,0,FALSE,,
24050,-1,0,FALSE,,
24051,1,0,FALSE,,
24052,0,0,FALSE,,
24053,-1,0,TRUE,,
24054,0,0,FALSE,,
24055,-1,0,TRUE,,
24056,0,0,FALSE,,
24057,1,0,FALSE,,
24058,0,0,TRUE,,
24059,0,1,TRUE,,
24060,1,0,FALSE,,
24061,1,0,FALSE,,
24062,1,0,TRUE,,
24063,0,0,TRUE,,
24064,0,0,TRUE,,
24065,1,1,TRUE,,
24066,0,0,TRUE,,
24067,1,0,TRUE,,
24068,0,0,FALSE,,
24069,0,0,TRUE,,
24070,1,0,TRUE,,
24071,0,0,FALSE,,
24072,1,0,FALSE,,
24073,1,0,FALSE,,
24074,0,0,TRUE,,
24075,0,0,TRUE,,
24076,0,0,FALSE,,
24077,1,0,FALSE,,
24078,1,0,TRUE,,
24079,0,0,TRUE,,
24080,0,0,FALSE,,
24081,0,0,FALSE,,
24082,0,0,FALSE,,
24083,0,0,FALSE,,
24084,1,0,TRUE,,
24085,1,0,FALSE,,
24086,0,0,TRUE,,
24087,0,0,FALSE,,
24088,-1,0,FALSE,,
24089,1,0,TRUE,,
24090,0,0,TRUE,,
24091,1,0,FALSE,,
24092,1,0,FALSE,,
24093,1,0,TRUE,,
24094,1,0,TRUE,,
24095,0,0,TRUE,,
24096,0,0,TRUE,,
24097,0,0,TRUE,,
24098,1,0,TRUE,,
24099,0,0,FALSE,,
24100,1,0,TRUE,,
24101,-1,0,TRUE,,
24102,0,0,FALSE,,
24103,-1,0,FALSE,,
24104,0,0,FALSE,,
24105,0,0,TRUE,,
24106,1,0,TRUE,,
24107,0,0,FALSE,,
24108,-1,0,FALSE,,
24109,0,0,TRUE,,
24110,0,0,TRUE,,
24111,0,0,FALSE,,
24112,1,0,FALSE,,
24113,0,0,FALSE,,
24114,0,0,FALSE,,
24115,-1,0,TRUE,,
24116,1,0,FALSE,,
24117,0,0,TRUE,,
24118,0,0,FALSE,,
24119,0,0,FALSE,,
24120,-1,0,TRUE,,
24121,1,0,TRUE,,
24122,0,0,FALSE,,
24123,-1,0,FALSE,,
24124,1,0,TRUE,,
24125,-1,0,TRUE,,
24126,1,0,TRUE,,
24127,0,0,TRUE,,
24128,-1,0,TRUE,,
24129,1,1,TRUE,,
24130,-1,0,FALSE,,
24131,0,0,TRUE,,
24132,0,0,TRUE,,
24133,-1,0,FALSE,,
24134,-1,0,FALSE,,
24135,0,0,FALSE,,
24136,1,0,TRUE,,
24137,1,0,TRUE,,
24138,1,0,FALSE,,
24139,0,0,FALSE,,
24140,1,0,TRUE,,
24141,0,0,TRUE,,
24142,0,0,FALSE,,
24143,0,0,FALSE,,
24144,-1,0,FALSE,,
24145,0,0,FALSE,,
24146,0,0,TRUE,,
24147,0,0,FALSE,,
24148,1,0,TRUE,,
24149,0,0,FALSE,,
24150,0,0,FALSE,,
24151,0,0,TRUE,,
24152,0,0,TRUE,,
24153,-1,0,FALSE,,
24154,0,0,FALSE,,
24155,0,0,TRUE,,
24156,0,0,TRUE,,
24157,0,0,TRUE,,
24158,-1,0,TRUE,,
24159,0,0,TRUE,,
24160,1,0,TRUE,,
24161,0,0,FALSE,,
24162,0,0,TRUE,,
24163,1,0,TRUE,,
24164,0,0,FALSE,,
24165,-1,0,FALSE,,
24166,0,0,FALSE,,
24167,-1,0,TRUE,,
24168,1,0,TRUE,,
24169,0,0,FALSE,,
24170,0,0,FALSE,,
24171,-1,0,TRUE,,
24172,0,0,TRUE,,
24173,0,0,FALSE,,
24174,0,0,FALSE,,
24175,1,0,FALSE,,
24176,1,0,FALSE,,
24177,1,0,TRUE,,
24178,1,0,FALSE,,
24179,-1,0,TRUE,,
24180,-1,0,FALSE,,
24181,1,0,FALSE,,
24182,1,0,TRUE,,
24183,1,0,TRUE,,
24184,1,0,FALSE,,
24185,0,0,FALSE,,
24186,1,0,TRUE,,
24187,0,0,TRUE,,
24188,-1,0,TRUE,,
24189,1,0,TRUE,,
24190,-1,0,TRUE,,
24191,0,0,TRUE,,
24192,0,0,FALSE,,
24193,0,1,TRUE,,
24194,0,0,TRUE,,
24195,1,0,FALSE,,
24196,0,0,FALSE,,
24197,1,0,FALSE,,
24198,1,0,TRUE,,
24199,0,0,TRUE,,
24200,0,0,FALSE,,
24201,-1,0,FALSE,,
24202,0,0,TRUE,,
24203,-1,0,TRUE,,
24204,1,0,FALSE,,
24205,0,0,FALSE,,
24206,0,0,FALSE,,
24207,0,0,FALSE,,
24208,1,0,TRUE,,
24209,0,0,FALSE,,
24210,0,0,TRUE,,
24211,-1,0,FALSE,,
24212,1,0,FALSE,,
24213,1,0,TRUE,,
24214,0,0,TRUE,,
24215,-1,0,FALSE,,
24216,0,0,FALSE,,
24217,0,0,TRUE,,
24218,1,0,TRUE,,
24219,-1,0,TRUE,,
24220,1,0,TRUE,,
24221,-1,0,TRUE,,
24222,1,0,TRUE,,
24223,0,0,FALSE,,
24224,0,0,TRUE,,
24225,0,0,TRUE,,
24226,1,1,FALSE,,
24227,1,0,FALSE,,
24228,0,0,FALSE,,
24229,1,0,TRUE,,
24230,1,1,TRUE,,
24231,1,0,FALSE,,
24232,-1,0,FALSE,,
24233,0,0,TRUE,,
24234,1,0,TRUE,,
24235,1,0,FALSE,,
24236,1,0,FALSE,,
24237,0,0,FALSE,,
24238,1,0,FALSE,,
24239,0,0,TRUE,,
24240,0,0,FALSE,,
24241,0,0,TRUE,,
24242,0,0,FALSE,,
24243,0,0,FALSE,,
24244,1,0,TRUE,,
24245,0,0,TRUE,,
24246,0,0,FALSE,,
24247,0,0,FALSE,,
24248,-1,0,TRUE,,
24249,0,0,TRUE,,
24250,-1,0,TRUE,,
24251,-1,0,TRUE,,
24252,1,1,TRUE,,
24253,1,1,TRUE,,
24254,0,0,FALSE,,
24255,0,0,TRUE,,
24256,0,0,TRUE,,
24257,-1,0,FALSE,,
24258,-1,0,FALSE,,
24259,1,0,FALSE,,
24260,1,0,TRUE,,
24261,1,0,TRUE,,
24262,-1,0,FALSE,,
24263,-1,0,FALSE,,
24264,0,0,TRUE,,
24265,0,0,TRUE,,
24266,1,0,FALSE,,
24267,0,0,FALSE,,
24268,0,0,FALSE,,
24269,0,0,FALSE,,
24270,0,0,TRUE,,
24271,0,0,FALSE,,
24272,0,0,TRUE,,
24273,1,0,FALSE,,
24274,1,0,FALSE,,
24275,0,0,TRUE,,
24276,0,0,TRUE,,
24277,0,0,FALSE,,
24278,0,0,FALSE,,
24279,0,0,TRUE,,
24280,0,0,TRUE,,
24281,-1,0,TRUE,,
24282,0,0,TRUE,,
24283,0,0,TRUE,,
24284,0,0,TRUE,,
24285,0,0,FALSE,,
24286,-1,0,TRUE,,
24287,1,0,TRUE,,
24288,1,0,FALSE,,
24289,1,0,FALSE,,
24290,0,0,FALSE,,
24291,0,0,TRUE,,
24292,0,0,TRUE,,
24293,1,0,FALSE,,
24294,0,0,FALSE,,
24295,1,0,TRUE,,
24296,1,0,TRUE,,
24297,1,0,FALSE,,
24298,-1,0,FALSE,,
24299,0,0,FALSE,,
24300,-1,0,FALSE,,
24301,0,0,TRUE,,
24302,0,0,FALSE,,
24303,0,0,TRUE,,
24304,1,0,FALSE,,
24305,0,0,FALSE,,
24306,0,0,TRUE,,
24307,-1,0,TRUE,,
24308,1,0,FALSE,,
24309,0,0,FALSE,,
