,actual,predicted,,,% accurate,,,,,
20244,-1,1,FALSE,,,,,,,
20245,1,0,FALSE,,,,,,,
20246,0,0,TRUE,,,,,,,
20247,0,0,TRUE,,,,,,,
20248,1,0,FALSE,,,,,,,
20249,1,1,TRUE,,,,,,,
20250,1,0,FALSE,,,,,,,
20251,1,0,FALSE,,,,,,,
20252,1,1,TRUE,,,,,,,
20253,0,0,TRUE,,,,,,,
20254,0,1,FALSE,,,,,,,
20255,1,0,FALSE,,,,,,,
20256,0,0,TRUE,,,,,,,
20257,0,0,TRUE,,,,,,,
20258,1,1,TRUE,,,,,,,
20259,0,0,TRUE,,,,,,,
20260,1,0,FALSE,,,,,,,
20261,1,0,FALSE,,,,,,,
20262,1,0,FALSE,,,,,,,
20263,0,1,FALSE,,,,,,,
20264,1,1,TRUE,,,,,,,
20265,1,0,FALSE,,,,,,,
20266,0,1,FALSE,,,,,,,
20267,0,0,TRUE,,,,,,,
20268,-1,0,FALSE,,,,,,,
20269,-1,0,FALSE,,,,,,,
20270,-1,0,FALSE,,,,,,,
20271,1,0,FALSE,,,,,,,
20272,1,0,FALSE,,,,,,,
20273,1,0,FALSE,,,,,,,
20274,0,0,TRUE,,,,,,,
20275,0,0,TRUE,,,,,,,
20276,-1,1,FALSE,,,,,,,
20277,1,0,FALSE,,,,,,,
20278,0,1,FALSE,,,,,,,
20279,0,0,TRUE,,,,,,,
20280,0,0,TRUE,,,,,,,
20281,1,0,FALSE,,,,,,,
20282,1,0,FALSE,,,,,,,
20283,1,0,FALSE,,,,,,,
20284,0,0,TRUE,,,,,,,
20285,0,0,TRUE,,,,,,,
20286,0,0,TRUE,,,,,,,
20287,0,0,TRUE,,,,,,,
20288,1,0,FALSE,,,,,,,
20289,0,1,FALSE,,,,,,,
20290,0,0,TRUE,,,,,,,
20291,1,0,FALSE,,,,,,,
20292,-1,0,FALSE,,,,,,,
20293,1,1,TRUE,,,,,,,
20294,0,1,FALSE,,,,,,,
20295,1,0,FALSE,,,,,,,
20296,1,0,FALSE,,,,,,,
20297,0,0,TRUE,,,,,,,
20298,1,0,FALSE,,,,,,,
20299,0,0,TRUE,,,,,,,
20300,1,0,FALSE,,,,,,,
20301,0,0,TRUE,,,,,,,
20302,0,0,TRUE,,,,,,,
20303,-1,0,FALSE,,,,,,,
20304,0,0,TRUE,,,,,,,
20305,1,0,FALSE,,,,,,,
20306,0,0,TRUE,,,,,,,
20307,1,0,FALSE,,,,,,,
20308,1,0,FALSE,,,,,,,
20309,0,0,TRUE,,,,,,,
20310,-1,0,FALSE,,,,,,,
20311,1,1,TRUE,,,,,,,
20312,0,0,TRUE,,,,,,,
20313,0,0,TRUE,,,,,,,
20314,-1,0,FALSE,,,,,,,
20315,0,0,TRUE,,,,,,,
20316,1,0,FALSE,,,,,,,
20317,0,0,TRUE,,,,,,,
20318,0,0,TRUE,,,,,,,
20319,0,1,FALSE,,,,,,,
20320,0,0,TRUE,,,,,,,
20321,0,0,TRUE,,,,,,,
20322,1,0,FALSE,,,,,,,
20323,0,0,TRUE,,,,,,,
20324,1,0,FALSE,,,,,,,
20325,0,0,TRUE,,,,,,,
20326,1,0,FALSE,,,,,,,
20327,1,1,TRUE,,,,,,,
20328,1,0,FALSE,,,,,,,
20329,-1,-1,TRUE,,,,,,,
20330,1,0,FALSE,,,,,,,
20331,0,0,TRUE,,,,,,,
20332,0,0,TRUE,,,,,,,
20333,1,0,FALSE,,,,,,,
20334,-1,0,FALSE,,,,,,,
20335,0,0,TRUE,,,,,,,
20336,0,0,TRUE,,,,,,,
20337,0,0,TRUE,,,,,,,
20338,1,0,FALSE,,,,,,,
20339,0,0,TRUE,,,,,,,
20340,0,0,TRUE,,,,,,,
20341,1,0,FALSE,,,,,,,
20342,0,0,TRUE,,,,,,,
20343,0,0,TRUE,,,,,,,
20344,1,0,FALSE,,,,,,,
20345,0,1,FALSE,,,,,,,
20346,0,0,TRUE,,,,,,,
20347,0,0,TRUE,,,,,,,
20348,1,0,FALSE,,,,,,,
20349,1,1,TRUE,,,,,,,
20350,1,0,FALSE,,,,,,,
20351,0,0,TRUE,,,,,,,
20352,1,0,FALSE,,,,,,,
20353,0,0,TRUE,,,,,,,
20354,1,0,FALSE,,,,,,,
20355,0,0,TRUE,,,,,,,
20356,0,0,TRUE,,,,,,,
20357,1,0,FALSE,,,,,,,
20358,0,0,TRUE,,,,,,,
20359,0,1,FALSE,,,,,,,
20360,0,0,TRUE,,,,,,,
20361,1,0,FALSE,,,,,,,
20362,1,1,TRUE,,,,,,,
20363,0,0,TRUE,,,,,,,
20364,1,0,FALSE,,,,,,,
20365,0,1,FALSE,,,,,,,
20366,1,0,FALSE,,,,,,,
20367,-1,0,FALSE,,,,,,,
20368,0,0,TRUE,,,,,,,
20369,0,0,TRUE,,,,,,,
20370,0,0,TRUE,,,,,,,
20371,-1,0,FALSE,,,,,,,
20372,0,0,TRUE,,,,,,,
20373,-1,0,FALSE,,,,,,,
20374,-1,0,FALSE,,,,,,,
20375,1,0,FALSE,,,,,,,
20376,0,0,TRUE,,,,,,,
20377,1,1,TRUE,,,,,,,
20378,0,0,TRUE,,,,,,,
20379,-1,1,FALSE,,,,,,,
20380,0,0,TRUE,,,,,,,
20381,1,-1,FALSE,,,,,,,
20382,-1,0,FALSE,,,,,,,
20383,1,0,FALSE,,,,,,,
20384,0,0,TRUE,,,,,,,
20385,0,0,TRUE,,,,,,,
20386,0,0,TRUE,,,,,,,
20387,0,0,TRUE,,,,,,,
20388,1,1,TRUE,,,,,,,
20389,1,0,FALSE,,,,,,,
20390,-1,0,FALSE,,,,,,,
20391,1,0,FALSE,,,,,,,
20392,0,0,TRUE,,,,,,,
20393,1,0,FALSE,,,,,,,
20394,0,0,TRUE,,,,,,,
20395,0,0,TRUE,,,,,,,
20396,0,1,FALSE,,,,,,,
20397,1,0,FALSE,,,,,,,
20398,1,0,FALSE,,,,,,,
20399,0,0,TRUE,,,,,,,
20400,1,0,FALSE,,,,,,,
20401,0,0,TRUE,,,,,,,
20402,0,0,TRUE,,,,,,,
20403,0,0,TRUE,,,,,,,
20404,0,0,TRUE,,,,,,,
20405,1,0,FALSE,,,,,,,
20406,0,1,FALSE,,,,,,,
20407,0,0,TRUE,,,,,,,
20408,0,0,TRUE,,,,,,,
20409,1,0,FALSE,,,,,,,
20410,-1,1,FALSE,,,,,,,
20411,0,0,TRUE,,,,,,,
20412,-1,0,FALSE,,,,,,,
20413,1,0,FALSE,,,,,,,
20414,-1,0,FALSE,,,,,,,
20415,0,0,TRUE,,,,,,,
20416,-1,0,FALSE,,,,,,,
20417,1,0,FALSE,,,,,,,
20418,0,0,TRUE,,,,,,,
20419,1,0,FALSE,,,,,,,
20420,0,1,FALSE,,,,,,,
20421,1,0,FALSE,,,,,,,
20422,0,0,TRUE,,,,,,,
20423,0,0,TRUE,,,,,,,
20424,1,0,FALSE,,,,,,,
20425,0,0,TRUE,,,,,,,
20426,0,0,TRUE,,,,,,,
20427,-1,0,FALSE,,,,,,,
20428,1,1,TRUE,,,,,,,
20429,0,0,TRUE,,,,,,,
20430,0,0,TRUE,,,,,,,
20431,1,1,TRUE,,,,,,,
20432,0,0,TRUE,,,,,,,
20433,0,0,TRUE,,,,,,,
20434,1,0,FALSE,,,,,,,
20435,0,1,FALSE,,,,,,,
20436,1,0,FALSE,,,,,,,
20437,0,1,FALSE,,,,,,,
20438,1,1,TRUE,,,,,,,
20439,0,0,TRUE,,,,,,,
20440,0,0,TRUE,,,,,,,
20441,-1,0,FALSE,,,,,,,
20442,-1,0,FALSE,,,,,,,
20443,-1,0,FALSE,,,,,,,
20444,0,0,TRUE,,,,,,,
20445,1,0,FALSE,,,,,,,
20446,1,0,FALSE,,,,,,,
20447,1,0,FALSE,,,,,,,
20448,0,0,TRUE,,,,,,,
20449,1,0,FALSE,,,,,,,
20450,0,0,TRUE,,,,,,,
20451,1,1,TRUE,,,,,,,
20452,0,1,FALSE,,,,,,,
20453,1,1,TRUE,,,,,,,
20454,-1,0,FALSE,,,,,,,
20455,-1,0,FALSE,,,,,,,
20456,-1,0,FALSE,,,,,,,
20457,-1,1,FALSE,,,,,,,
20458,0,0,TRUE,,,,,,,
20459,1,0,FALSE,,,,,,,
20460,1,0,FALSE,,,,,,,
20461,0,0,TRUE,,,,,,,
20462,0,0,TRUE,,,,,,,
20463,0,1,FALSE,,,,,,,
20464,1,0,FALSE,,,,,,,
20465,0,0,TRUE,,,,,,,
20466,-1,0,FALSE,,,,,,,
20467,0,0,TRUE,,,,,,,
20468,1,0,FALSE,,,,,,,
20469,0,0,TRUE,,,,,,,
20470,1,0,FALSE,,,,,,,
20471,1,0,FALSE,,,,,,,
20472,1,0,FALSE,,,,,,,
20473,1,0,FALSE,,,,,,,
20474,1,0,FALSE,,,,,,,
20475,1,0,FALSE,,,,,,,
20476,1,1,TRUE,,,,,,,
20477,0,0,TRUE,,,,,,,
20478,1,0,FALSE,,,,,,,
20479,0,0,TRUE,,,,,,,
20480,1,0,FALSE,,,,,,,
20481,0,0,TRUE,,,,,,,
20482,1,0,FALSE,,,,,,,
20483,0,0,TRUE,,,,,,,
20484,1,0,FALSE,,,,,,,
20485,0,0,TRUE,,,,,,,
20486,0,0,TRUE,,,,,,,
20487,1,0,FALSE,,,,,,,
20488,0,0,TRUE,,,,,,,
20489,0,0,TRUE,,,,,,,
20490,1,0,FALSE,,,,,,,
20491,0,0,TRUE,,,,,,,
20492,1,0,FALSE,,,,,,,
20493,1,0,FALSE,,,,,,,
20494,1,0,FALSE,,,,,,,
20495,1,0,FALSE,,,,,,,
20496,1,0,FALSE,,,,,,,
20497,1,1,TRUE,,,,,,,
20498,1,0,FALSE,,,,,,,
20499,1,0,FALSE,,,,,,,
20500,0,1,FALSE,,,,,,,
20501,0,0,TRUE,,,,,,,
20502,0,0,TRUE,,,,,,,
20503,0,0,TRUE,,,,,,,
20504,0,0,TRUE,,,,,,,
20505,0,1,FALSE,,,,,,,
20506,-1,0,FALSE,,,,,,,
20507,0,0,TRUE,,,,,,,
20508,0,0,TRUE,,,,,,,
20509,0,0,TRUE,,,,,,,
20510,0,0,TRUE,,,,,,,
20511,0,0,TRUE,,,,,,,
20512,0,0,TRUE,,,,,,,
20513,1,0,FALSE,,,,,,,
20514,0,0,TRUE,,,,,,,
20515,0,0,TRUE,,,,,,,
20516,1,0,FALSE,,,,,,,
20517,1,0,FALSE,,,,,,,
20518,0,0,TRUE,,,,,,,
20519,0,0,TRUE,,,,,,,
20520,-1,0,FALSE,,,,,,,
20521,0,1,FALSE,,,,,,,
20522,1,0,FALSE,,,,,,,
20523,0,0,TRUE,,,,,,,
20524,0,1,FALSE,,,,,,,
20525,1,1,TRUE,,,,,,,
20526,1,0,FALSE,,,,,,,
20527,1,0,FALSE,,,,,,,
20528,-1,0,FALSE,,,,,,,
20529,0,0,TRUE,,,,,,,
20530,-1,0,FALSE,,,,,,,
20531,0,0,TRUE,,,,,,,
20532,1,0,FALSE,,,,,,,
20533,-1,0,FALSE,,,,,,,
20534,1,0,FALSE,,,,,,,
20535,1,0,FALSE,,,,,,,
20536,0,1,FALSE,,,,,,,
20537,0,0,TRUE,,,,,,,
20538,0,0,TRUE,,,,,,,
20539,0,0,TRUE,,,,,,,
20540,0,1,FALSE,,,,,,,
20541,1,0,FALSE,,,,,,,
20542,0,0,TRUE,,,,,,,
20543,1,0,FALSE,,,,,,,
20544,0,1,FALSE,,,,,,,
20545,-1,0,FALSE,,,,,,,
20546,1,0,FALSE,,,,,,,
20547,1,0,FALSE,,,,,,,
20548,0,0,TRUE,,,,,,,
20549,0,1,FALSE,,,,,,,
20550,0,0,TRUE,,,,,,,
20551,0,0,TRUE,,,,,,,
20552,1,0,FALSE,,,,,,,
20553,0,0,TRUE,,,,,,,
20554,0,0,TRUE,,,,,,,
20555,1,0,FALSE,,,,,,,
20556,0,1,FALSE,,,,,,,
20557,0,0,TRUE,,,,,,,
20558,1,0,FALSE,,,,,,,
20559,0,0,TRUE,,,,,,,
20560,1,0,FALSE,,,,,,,
20561,1,0,FALSE,,,,,,,
20562,0,1,FALSE,,,,,,,
20563,0,0,TRUE,,,,,,,
20564,0,0,TRUE,,,,,,,
20565,-1,0,FALSE,,,,,,,
20566,1,0,FALSE,,,,,,,
20567,1,0,FALSE,,,,,,,
20568,0,0,TRUE,,,,,,,
20569,0,0,TRUE,,,,,,,
20570,1,0,FALSE,,,,,,,
20571,0,0,TRUE,,,,,,,
20572,-1,0,FALSE,,,,,,,
20573,0,0,TRUE,,,,,,,
20574,1,0,FALSE,,,,,,,
20575,0,1,FALSE,,,,,,,
20576,0,0,TRUE,,,,,,,
20577,0,0,TRUE,,,,,,,
20578,0,0,TRUE,,,,,,,
20579,1,0,FALSE,,,,,,,
20580,1,0,FALSE,,,,,,,
20581,0,0,TRUE,,,,,,,
20582,0,1,FALSE,,,,,,,
20583,0,0,TRUE,,,,,,,
20584,0,0,TRUE,,,,,,,
20585,-1,0,FALSE,,,,,,,
20586,1,1,TRUE,,,,,,,
20587,0,0,TRUE,,,,,,,
20588,1,1,TRUE,,,,,,,
20589,0,0,TRUE,,,,,,,
20590,0,1,FALSE,,,,,,,
20591,1,0,FALSE,,,,,,,
20592,0,0,TRUE,,,,,,,
20593,1,0,FALSE,,,,,,,
20594,0,1,FALSE,,,,,,,
20595,0,0,TRUE,,,,,,,
20596,0,0,TRUE,,,,,,,
20597,-1,1,FALSE,,,,,,,
20598,0,0,TRUE,,,,,,,
20599,1,0,FALSE,,,,,,,
20600,0,0,TRUE,,,,,,,
20601,0,0,TRUE,,,,,,,
20602,0,0,TRUE,,,,,,,
20603,0,0,TRUE,,,,,,,
20604,0,0,TRUE,,,,,,,
20605,1,0,FALSE,,,,,,,
20606,1,0,FALSE,,,,,,,
20607,1,0,FALSE,,,,,,,
20608,0,0,TRUE,,,,,,,
20609,1,0,FALSE,,,,,,,
20610,0,0,TRUE,,,,,,,
20611,0,0,TRUE,,,,,,,
20612,1,0,FALSE,,,,,,,
20613,-1,0,FALSE,,,,,,,
20614,-1,0,FALSE,,,,,,,
20615,1,0,FALSE,,,,,,,
20616,1,0,FALSE,,,,,,,
20617,1,0,FALSE,,,,,,,
20618,1,1,TRUE,,,,,,,
20619,-1,0,FALSE,,,,,,,
20620,0,0,TRUE,,,,,,,
20621,1,0,FALSE,,,,,,,
20622,1,0,FALSE,,,,,,,
20623,1,1,TRUE,,,,,,,
20624,0,1,FALSE,,,,,,,
20625,0,0,TRUE,,,,,,,
20626,0,0,TRUE,,,,,,,
20627,1,0,FALSE,,,,,,,
20628,1,0,FALSE,,,,,,,
20629,0,1,FALSE,,,,,,,
20630,0,0,TRUE,,,,,,,
20631,0,0,TRUE,,,,,,,
20632,0,0,TRUE,,,,,,,
20633,1,0,FALSE,,,,,,,
20634,1,1,TRUE,,,,,,,
20635,0,0,TRUE,,,,,,,
20636,1,0,FALSE,,,,,,,
20637,0,0,TRUE,,,,,,,
20638,1,0,FALSE,,,,,,,
20639,0,1,FALSE,,,,,,,
20640,1,0,FALSE,,,,,,,
20641,0,0,TRUE,,,,,,,
20642,0,0,TRUE,,,,,,,
20643,1,0,FALSE,,,,,,,
20644,0,0,TRUE,,,,,,,
20645,1,0,FALSE,,,,,,,
20646,1,0,FALSE,,,,,,,
20647,1,1,TRUE,,,,,,,
20648,1,0,FALSE,,,,,,,
20649,0,0,TRUE,,,,,,,
20650,-1,0,FALSE,,,,,,,
20651,1,1,TRUE,,,,,,,
20652,0,0,TRUE,,,,,,,
20653,1,0,FALSE,,,,,,,
20654,-1,0,FALSE,,,,,,,
20655,-1,0,FALSE,,,,,,,
20656,0,0,TRUE,,,,,,,
20657,0,0,TRUE,,,,,,,
20658,0,0,TRUE,,,,,,,
20659,1,0,FALSE,,,,,,,
20660,0,0,TRUE,,,,,,,
20661,0,0,TRUE,,,,,,,
20662,1,0,FALSE,,,,,,,
20663,0,0,TRUE,,,,,,,
20664,0,1,FALSE,,,,,,,
20665,1,1,TRUE,,,,,,,
20666,-1,0,FALSE,,,,,,,
20667,0,0,TRUE,,,,,,,
20668,0,0,TRUE,,,,,,,
20669,1,0,FALSE,,,,,,,
20670,1,0,FALSE,,,,,,,
20671,1,0,FALSE,,,,,,,
20672,1,0,FALSE,,,,,,,
20673,0,0,TRUE,,,,,,,
20674,0,0,TRUE,,,,,,,
20675,0,0,TRUE,,,,,,,
20676,1,0,FALSE,,,,,,,
20677,1,0,FALSE,,,,,,,
20678,0,1,FALSE,,,,,,,
20679,1,0,FALSE,,,,,,,
20680,0,0,TRUE,,,,,,,
20681,1,0,FALSE,,,,,,,
20682,-1,0,FALSE,,,,,,,
20683,0,0,TRUE,,,,,,,
20684,0,0,TRUE,,,,,,,
20685,-1,1,FALSE,,,,,,,
20686,1,0,FALSE,,,,,,,
20687,1,0,FALSE,,,,,,,
20688,0,0,TRUE,,,,,,,
20689,1,0,FALSE,,,,,,,
20690,0,0,TRUE,,,,,,,
20691,1,0,FALSE,,,,,,,
20692,-1,0,FALSE,,,,,,,
20693,1,0,FALSE,,,,,,,
20694,0,0,TRUE,,,,,,,
20695,0,0,TRUE,,,,,,,
20696,1,0,FALSE,,,,,,,
20697,0,0,TRUE,,,,,,,
20698,1,0,FALSE,,,,,,,
20699,1,0,FALSE,,,,,,,
20700,0,0,TRUE,,,,,,,
20701,0,0,TRUE,,,,,,,
20702,1,0,FALSE,,,,,,,
20703,0,0,TRUE,,,,,,,
20704,0,0,TRUE,,,,,,,
20705,0,0,TRUE,,,,,,,
20706,0,0,TRUE,,,,,,,
20707,0,0,TRUE,,,,,,,
20708,0,1,FALSE,,,,,,,
20709,1,0,FALSE,,,,,,,
20710,0,1,FALSE,,,,,,,
20711,1,0,FALSE,,,,,,,
20712,1,0,FALSE,,,,,,,
20713,0,0,TRUE,,,,,,,
20714,1,0,FALSE,,,,,,,
20715,0,1,FALSE,,,,,,,
20716,1,0,FALSE,,,,,,,
20717,0,0,TRUE,,,,,,,
20718,0,1,FALSE,,,,,,,
20719,0,0,TRUE,,,,,,,
20720,-1,0,FALSE,,,,,,,
20721,1,0,FALSE,,,,,,,
20722,0,0,TRUE,,,,,,,
20723,1,0,FALSE,,,,,,,
20724,0,1,FALSE,,,,,,,
20725,1,1,TRUE,,,,,,,
20726,1,0,FALSE,,,,,,,
20727,0,0,TRUE,,,,,,,
20728,0,1,FALSE,,,,,,,
20729,0,0,TRUE,,,,,,,
20730,0,0,TRUE,,,,,,,
20731,0,0,TRUE,,,,,,,
20732,-1,0,FALSE,,,,,,,
20733,1,0,FALSE,,,,,,,
20734,0,1,FALSE,,,,,,,
20735,0,0,TRUE,,,,,,,
20736,-1,0,FALSE,,,,,,,
20737,1,1,TRUE,,,,,,,
20738,0,1,FALSE,,,,,,,
20739,0,0,TRUE,,,,,,,
20740,1,0,FALSE,,,,,,,
20741,1,0,FALSE,,,,,,,
20742,1,0,FALSE,,,,,,,
20743,-1,0,FALSE,,,,,,,
20744,1,0,FALSE,,,,,,,
20745,1,1,TRUE,,,,,,,
20746,0,0,TRUE,,,,,,,
20747,1,0,FALSE,,,,,,,
20748,1,1,TRUE,,,,,,,
20749,-1,1,FALSE,,,,,,,
20750,-1,0,FALSE,,,,,,,
20751,1,0,FALSE,,,,,,,
20752,0,0,TRUE,,,,,,,
20753,0,0,TRUE,,,,,,,
20754,1,1,TRUE,,,,,,,
20755,0,1,FALSE,,,,,,,
20756,0,0,TRUE,,,,,,,
20757,0,1,FALSE,,,,,,,
20758,1,1,TRUE,,,,,,,
20759,0,0,TRUE,,,,,,,
20760,0,1,FALSE,,,,,,,
20761,0,0,TRUE,,,,,,,
20762,0,0,TRUE,,,,,,,
20763,1,0,FALSE,,,,,,,
20764,0,0,TRUE,,,,,,,
20765,0,0,TRUE,,,,,,,
20766,0,1,FALSE,,,,,,,
20767,1,0,FALSE,,,,,,,
20768,0,1,FALSE,,,,,,,
20769,1,0,FALSE,,,,,,,
20770,1,0,FALSE,,,,,,,
20771,0,0,TRUE,,,,,,,
20772,1,0,FALSE,,,,,,,
20773,0,0,TRUE,,,,,,,
20774,-1,0,FALSE,,,,,,,
20775,1,0,FALSE,,,,,,,
20776,-1,0,FALSE,,,,,,,
20777,1,0,FALSE,,,,,,,
20778,1,0,FALSE,,,,,,,
20779,1,0,FALSE,,,,,,,
20780,1,0,FALSE,,,,,,,
20781,0,0,TRUE,,,,,,,
20782,0,0,TRUE,,,,,,,
20783,-1,1,FALSE,,,,,,,
20784,0,0,TRUE,,,,,,,
20785,0,1,FALSE,,,,,,,
20786,0,0,TRUE,,,,,,,
20787,1,0,FALSE,,,,,,,
20788,0,0,TRUE,,,,,,,
20789,1,0,FALSE,,,,,,,
20790,1,0,FALSE,,,,,,,
20791,0,0,TRUE,,,,,,,
20792,1,0,FALSE,,,,,,,
20793,1,0,FALSE,,,,,,,
20794,0,0,TRUE,,,,,,,
20795,1,0,FALSE,,,,,,,
20796,1,0,FALSE,,,,,,,
20797,1,0,FALSE,,,,,,,
20798,1,0,FALSE,,,,,,,
20799,0,0,TRUE,,,,,,,
20800,0,0,TRUE,,,,,,,
20801,0,0,TRUE,,,,,,,
20802,0,1,FALSE,,,,,,,
20803,1,0,FALSE,,,,,,,
20804,0,0,TRUE,,,,,,,
20805,0,0,TRUE,,,,,,,
20806,1,0,FALSE,,,,,,,
20807,1,0,FALSE,,,,,,,
20808,1,0,FALSE,,,,,,,
20809,0,0,TRUE,,,,,,,
20810,0,0,TRUE,,,,,,,
20811,0,0,TRUE,,,,,,,
20812,0,0,TRUE,,,,,,,
20813,1,0,FALSE,,,,,,,
20814,1,0,FALSE,,,,,,,
20815,1,0,FALSE,,,,,,,
20816,0,0,TRUE,,,,,,,
20817,1,1,TRUE,,,,,,,
20818,0,0,TRUE,,,,,,,
20819,0,0,TRUE,,,,,,,
20820,1,0,FALSE,,,,,,,
20821,0,0,TRUE,,,,,,,
20822,1,0,FALSE,,,,,,,
20823,0,0,TRUE,,,,,,,
20824,0,0,TRUE,,,,,,,
20825,0,0,TRUE,,,,,,,
20826,0,0,TRUE,,,,,,,
20827,1,0,FALSE,,,,,,,
20828,-1,0,FALSE,,,,,,,
20829,1,0,FALSE,,,,,,,
20830,0,1,FALSE,,,,,,,
20831,0,0,TRUE,,,,,,,
20832,0,0,TRUE,,,,,,,
20833,0,0,TRUE,,,,,,,
20834,0,1,FALSE,,,,,,,
20835,1,0,FALSE,,,,,,,
20836,0,1,FALSE,,,,,,,
20837,0,0,TRUE,,,,,,,
20838,0,0,TRUE,,,,,,,
20839,0,0,TRUE,,,,,,,
20840,0,0,TRUE,,,,,,,
20841,0,0,TRUE,,,,,,,
20842,-1,0,FALSE,,,,,,,
20843,1,0,FALSE,,,,,,,
20844,-1,0,FALSE,,,,,,,
20845,0,0,TRUE,,,,,,,
20846,0,0,TRUE,,,,,,,
20847,1,1,TRUE,,,,,,,
20848,-1,0,FALSE,,,,,,,
20849,0,0,TRUE,,,,,,,
20850,0,0,TRUE,,,,,,,
20851,0,0,TRUE,,,,,,,
20852,0,1,FALSE,,,,,,,
20853,1,0,FALSE,,,,,,,
20854,1,0,FALSE,,,,,,,
20855,0,0,TRUE,,,,,,,
20856,-1,1,FALSE,,,,,,,
20857,0,0,TRUE,,,,,,,
20858,1,0,FALSE,,,,,,,
20859,1,0,FALSE,,,,,,,
20860,0,0,TRUE,,,,,,,
20861,0,0,TRUE,,,,,,,
20862,0,0,TRUE,,,,,,,
20863,0,0,TRUE,,,,,,,
20864,0,0,TRUE,,,,,,,
20865,0,0,TRUE,,,,,,,
20866,1,0,FALSE,,,,,,,
20867,0,1,FALSE,,,,,,,
20868,1,0,FALSE,,,,,,,
20869,0,0,TRUE,,,,,,,
20870,1,0,FALSE,,,,,,,
20871,1,0,FALSE,,,,,,,
20872,1,0,FALSE,,,,,,,
20873,0,1,FALSE,,,,,,,
20874,0,0,TRUE,,,,,,,
20875,1,0,FALSE,,,,,,,
20876,0,0,TRUE,,,,,,,
20877,0,0,TRUE,,,,,,,
20878,-1,1,FALSE,,,,,,,
20879,0,0,TRUE,,,,,,,
20880,0,0,TRUE,,,,,,,
20881,-1,0,FALSE,,,,,,,
20882,1,0,FALSE,,,,,,,
20883,0,1,FALSE,,,,,,,
20884,0,0,TRUE,,,,,,,
20885,0,0,TRUE,,,,,,,
20886,1,0,FALSE,,,,,,,
20887,1,0,FALSE,,,,,,,
20888,1,0,FALSE,,,,,,,
20889,0,1,FALSE,,,,,,,
20890,0,1,FALSE,,,,,,,
20891,-1,1,FALSE,,,,,,,
20892,0,0,TRUE,,,,,,,
20893,1,0,FALSE,,,,,,,
20894,0,0,TRUE,,,,,,,
20895,0,0,TRUE,,,,,,,
20896,1,0,FALSE,,,,,,,
20897,1,0,FALSE,,,,,,,
20898,0,0,TRUE,,,,,,,
20899,1,0,FALSE,,,,,,,
20900,0,0,TRUE,,,,,,,
20901,0,0,TRUE,,,,,,,
20902,0,0,TRUE,,,,,,,
20903,0,0,TRUE,,,,,,,
20904,-1,0,FALSE,,,,,,,
20905,-1,0,FALSE,,,,,,,
20906,1,1,TRUE,,,,,,,
20907,-1,0,FALSE,,,,,,,
20908,0,0,TRUE,,,,,,,
20909,0,0,TRUE,,,,,,,
20910,1,0,FALSE,,,,,,,
20911,0,0,TRUE,,,,,,,
20912,0,0,TRUE,,,,,,,
20913,1,0,FALSE,,,,,,,
20914,1,0,FALSE,,,,,,,
20915,-1,0,FALSE,,,,,,,
20916,0,0,TRUE,,,,,,,
20917,0,1,FALSE,,,,,,,
20918,0,1,FALSE,,,,,,,
20919,0,0,TRUE,,,,,,,
20920,0,0,TRUE,,,,,,,
20921,0,0,TRUE,,,,,,,
20922,1,0,FALSE,,,,,,,
20923,0,0,TRUE,,,,,,,
20924,1,0,FALSE,,,,,,,
20925,0,0,TRUE,,,,,,,
20926,-1,1,FALSE,,,,,,,
20927,1,1,TRUE,,,,,,,
20928,0,0,TRUE,,,,,,,
20929,0,0,TRUE,,,,,,,
20930,-1,0,FALSE,,,,,,,
20931,0,0,TRUE,,,,,,,
20932,-1,0,FALSE,,,,,,,
20933,1,0,FALSE,,,,,,,
20934,1,0,FALSE,,,,,,,
20935,0,1,FALSE,,,,,,,
20936,0,0,TRUE,,,,,,,
20937,0,0,TRUE,,,,,,,
20938,0,0,TRUE,,,,,,,
20939,0,0,TRUE,,,,,,,
20940,1,0,FALSE,,,,,,,
20941,0,0,TRUE,,,,,,,
20942,0,0,TRUE,,,,,,,
20943,1,0,FALSE,,,,,,,
20944,0,1,FALSE,,,,,,,
20945,1,0,FALSE,,,,,,,
20946,-1,0,FALSE,,,,,,,
20947,0,0,TRUE,,,,,,,
20948,0,0,TRUE,,,,,,,
20949,1,0,FALSE,,,,,,,
20950,1,1,TRUE,,,,,,,
20951,0,0,TRUE,,,,,,,
20952,0,0,TRUE,,,,,,,
20953,0,0,TRUE,,,,,,,
20954,0,0,TRUE,,,,,,,
20955,0,0,TRUE,,,,,,,
20956,0,1,FALSE,,,,,,,
20957,0,1,FALSE,,,,,,,
20958,1,0,FALSE,,,,,,,
20959,0,0,TRUE,,,,,,,
20960,0,0,TRUE,,,,,,,
20961,1,0,FALSE,,,,,,,
20962,1,0,FALSE,,,,,,,
20963,0,0,TRUE,,,,,,,
20964,0,0,TRUE,,,,,,,
20965,-1,0,FALSE,,,,,,,
20966,0,0,TRUE,,,,,,,
20967,0,0,TRUE,,,,,,,
20968,0,0,TRUE,,,,,,,
20969,-1,0,FALSE,,,,,,,
20970,1,0,FALSE,,,,,,,
20971,-1,0,FALSE,,,,,,,
20972,0,0,TRUE,,,,,,,
20973,1,0,FALSE,,,,,,,
20974,0,0,TRUE,,,,,,,
