,actual,predicted,,num right,% accuracy
25762,1,0,FALSE,,
25763,0,0,TRUE,,
25764,0,0,TRUE,,
25765,1,0,FALSE,,
25766,-1,0,FALSE,,
25767,-1,0,FALSE,,
25768,0,0,TRUE,,
25769,0,0,TRUE,,
25770,0,0,TRUE,,
25771,1,0,FALSE,,
25772,0,0,TRUE,,
25773,0,0,TRUE,,
25774,0,0,TRUE,,
25775,0,1,FALSE,,
25776,-1,0,FALSE,,
25777,0,0,TRUE,,
25778,0,1,FALSE,,
25779,0,0,TRUE,,
25780,0,0,TRUE,,
25781,-1,0,FALSE,,
25782,0,0,TRUE,,
25783,1,0,FALSE,,
25784,1,0,FALSE,,
25785,1,0,FALSE,,
25786,0,0,TRUE,,
25787,0,0,TRUE,,
25788,1,0,FALSE,,
25789,-1,0,FALSE,,
25790,1,0,FALSE,,
25791,0,0,TRUE,,
25792,0,0,TRUE,,
25793,0,0,TRUE,,
25794,-1,0,FALSE,,
25795,-1,0,FALSE,,
25796,0,0,TRUE,,
25797,0,1,FALSE,,
25798,0,0,TRUE,,
25799,1,0,FALSE,,
25800,-1,0,FALSE,,
25801,1,0,FALSE,,
25802,1,0,FALSE,,
25803,1,0,FALSE,,
25804,1,0,FALSE,,
25805,-1,0,FALSE,,
25806,0,0,TRUE,,
25807,1,0,FALSE,,
25808,-1,0,FALSE,,
25809,1,1,TRUE,,
25810,0,0,TRUE,,
25811,0,0,TRUE,,
25812,0,0,TRUE,,
25813,0,0,TRUE,,
25814,0,0,TRUE,,
25815,0,0,TRUE,,
25816,0,0,TRUE,,
25817,0,0,TRUE,,
25818,1,0,FALSE,,
25819,1,0,FALSE,,
25820,0,0,TRUE,,
25821,1,0,FALSE,,
25822,0,0,TRUE,,
25823,0,1,FALSE,,
25824,-1,0,FALSE,,
25825,0,1,FALSE,,
25826,-1,0,FALSE,,
25827,-1,0,FALSE,,
25828,1,0,FALSE,,
25829,0,0,TRUE,,
25830,0,0,TRUE,,
25831,0,0,TRUE,,
25832,0,0,TRUE,,
25833,-1,0,FALSE,,
25834,1,0,FALSE,,
25835,1,0,FALSE,,
25836,0,0,TRUE,,
25837,1,0,FALSE,,
25838,1,0,FALSE,,
25839,0,0,TRUE,,
25840,0,0,TRUE,,
25841,1,0,FALSE,,
25842,0,0,TRUE,,
25843,0,1,FALSE,,
25844,1,0,FALSE,,
25845,0,0,TRUE,,
25846,1,1,TRUE,,
25847,1,0,FALSE,,
25848,1,0,FALSE,,
25849,-1,0,FALSE,,
25850,0,0,TRUE,,
25851,0,0,TRUE,,
25852,0,1,FALSE,,
25853,0,0,TRUE,,
25854,0,1,FALSE,,
25855,0,1,FALSE,,
25856,0,0,TRUE,,
25857,0,0,TRUE,,
25858,1,0,FALSE,,
25859,1,1,TRUE,,
25860,1,0,FALSE,,
25861,1,0,FALSE,,
25862,-1,0,FALSE,,
25863,0,0,TRUE,,
25864,1,0,FALSE,,
25865,0,0,TRUE,,
25866,1,0,FALSE,,
25867,1,0,FALSE,,
25868,1,1,TRUE,,
25869,1,0,FALSE,,
25870,0,0,TRUE,,
25871,0,0,TRUE,,
25872,0,0,TRUE,,
25873,0,0,TRUE,,
25874,1,0,FALSE,,
25875,0,0,TRUE,,
25876,-1,0,FALSE,,
25877,0,0,TRUE,,
25878,0,1,FALSE,,
25879,-1,0,FALSE,,
25880,0,1,FALSE,,
25881,0,0,TRUE,,
25882,-1,0,FALSE,,
25883,-1,0,FALSE,,
25884,0,0,TRUE,,
25885,0,0,TRUE,,
25886,1,0,FALSE,,
25887,1,0,FALSE,,
25888,0,0,TRUE,,
25889,0,0,TRUE,,
25890,-1,0,FALSE,,
25891,1,1,TRUE,,
25892,0,0,TRUE,,
25893,0,0,TRUE,,
25894,0,0,TRUE,,
25895,0,0,TRUE,,
25896,0,0,TRUE,,
25897,-1,0,FALSE,,
25898,0,1,FALSE,,
25899,0,0,TRUE,,
25900,1,0,FALSE,,
25901,1,0,FALSE,,
25902,1,0,FALSE,,
25903,1,1,TRUE,,
25904,1,0,FALSE,,
25905,0,0,TRUE,,
25906,1,0,FALSE,,
25907,1,0,FALSE,,
25908,0,0,TRUE,,
25909,1,0,FALSE,,
25910,0,0,TRUE,,
25911,0,0,TRUE,,
25912,0,0,TRUE,,
25913,1,0,FALSE,,
25914,1,0,FALSE,,
25915,-1,0,FALSE,,
25916,0,0,TRUE,,
25917,0,0,TRUE,,
25918,1,0,FALSE,,
25919,0,0,TRUE,,
25920,0,0,TRUE,,
25921,0,0,TRUE,,
25922,1,1,TRUE,,
25923,0,0,TRUE,,
25924,0,0,TRUE,,
25925,1,1,TRUE,,
25926,0,0,TRUE,,
25927,0,0,TRUE,,
25928,0,0,TRUE,,
25929,1,0,FALSE,,
25930,0,0,TRUE,,
25931,0,0,TRUE,,
25932,0,0,TRUE,,
25933,1,0,FALSE,,
25934,0,0,TRUE,,
25935,0,0,TRUE,,
25936,0,0,TRUE,,
25937,0,0,TRUE,,
25938,0,1,FALSE,,
25939,0,0,TRUE,,
25940,0,0,TRUE,,
25941,-1,0,FALSE,,
25942,1,0,FALSE,,
25943,-1,0,FALSE,,
25944,1,0,FALSE,,
25945,0,0,TRUE,,
25946,-1,0,FALSE,,
25947,-1,0,FALSE,,
25948,0,0,TRUE,,
25949,1,1,TRUE,,
25950,0,0,TRUE,,
25951,0,0,TRUE,,
25952,0,0,TRUE,,
25953,0,0,TRUE,,
25954,1,0,FALSE,,
25955,0,1,FALSE,,
25956,0,0,TRUE,,
25957,0,0,TRUE,,
25958,0,0,TRUE,,
25959,-1,0,FALSE,,
25960,0,0,TRUE,,
25961,0,0,TRUE,,
25962,0,0,TRUE,,
25963,0,1,FALSE,,
25964,1,0,FALSE,,
25965,0,0,TRUE,,
25966,-1,0,FALSE,,
25967,-1,0,FALSE,,
25968,0,0,TRUE,,
25969,1,0,FALSE,,
25970,1,0,FALSE,,
25971,-1,0,FALSE,,
25972,0,0,TRUE,,
25973,0,0,TRUE,,
25974,0,0,TRUE,,
25975,0,0,TRUE,,
25976,-1,0,FALSE,,
25977,1,0,FALSE,,
25978,0,0,TRUE,,
25979,0,1,FALSE,,
25980,-1,0,FALSE,,
25981,-1,0,FALSE,,
25982,1,1,TRUE,,
25983,0,0,TRUE,,
25984,-1,0,FALSE,,
25985,1,0,FALSE,,
25986,1,0,FALSE,,
25987,1,0,FALSE,,
25988,0,0,TRUE,,
25989,0,0,TRUE,,
25990,1,0,FALSE,,
25991,0,0,TRUE,,
25992,1,0,FALSE,,
25993,1,0,FALSE,,
25994,1,0,FALSE,,
25995,1,1,TRUE,,
25996,0,0,TRUE,,
25997,0,1,FALSE,,
25998,0,0,TRUE,,
25999,0,0,TRUE,,
26000,0,1,FALSE,,
26001,0,0,TRUE,,
26002,0,0,TRUE,,
26003,-1,0,FALSE,,
26004,0,1,FALSE,,
26005,1,1,TRUE,,
26006,-1,0,FALSE,,
26007,-1,0,FALSE,,
26008,-1,0,FALSE,,
26009,0,0,TRUE,,
26010,0,0,TRUE,,
26011,1,0,FALSE,,
26012,1,0,FALSE,,
26013,1,0,FALSE,,
26014,-1,0,FALSE,,
26015,0,0,TRUE,,
26016,0,0,TRUE,,
26017,1,0,FALSE,,
26018,-1,0,FALSE,,
26019,1,0,FALSE,,
26020,0,0,TRUE,,
26021,0,0,TRUE,,
26022,-1,0,FALSE,,
26023,0,0,TRUE,,
26024,0,0,TRUE,,
26025,-1,1,FALSE,,
26026,1,1,TRUE,,
26027,1,1,TRUE,,
26028,-1,0,FALSE,,
26029,0,0,TRUE,,
26030,1,0,FALSE,,
26031,-1,0,FALSE,,
26032,-1,0,FALSE,,
26033,0,0,TRUE,,
26034,0,0,TRUE,,
26035,0,0,TRUE,,
26036,0,0,TRUE,,
26037,1,0,FALSE,,
26038,-1,1,FALSE,,
26039,1,0,FALSE,,
26040,1,0,FALSE,,
26041,-1,0,FALSE,,
26042,0,0,TRUE,,
26043,0,0,TRUE,,
26044,0,0,TRUE,,
26045,0,0,TRUE,,
26046,-1,0,FALSE,,
26047,0,0,TRUE,,
26048,1,0,FALSE,,
26049,1,1,TRUE,,
26050,0,0,TRUE,,
26051,1,0,FALSE,,
26052,0,0,TRUE,,
26053,0,0,TRUE,,
26054,0,1,FALSE,,
26055,0,0,TRUE,,
26056,1,0,FALSE,,
26057,0,0,TRUE,,
26058,0,0,TRUE,,
26059,0,0,TRUE,,
26060,1,1,TRUE,,
26061,0,0,TRUE,,
26062,0,0,TRUE,,
26063,0,1,FALSE,,
26064,0,0,TRUE,,
26065,0,1,FALSE,,
26066,0,0,TRUE,,
26067,0,0,TRUE,,
26068,1,0,FALSE,,
26069,1,0,FALSE,,
26070,1,0,FALSE,,
26071,1,0,FALSE,,
26072,-1,0,FALSE,,
26073,1,0,FALSE,,
26074,1,0,FALSE,,
26075,1,0,FALSE,,
26076,1,1,TRUE,,
26077,1,0,FALSE,,
26078,0,0,TRUE,,
26079,1,0,FALSE,,
26080,1,0,FALSE,,
26081,0,0,TRUE,,
26082,1,1,TRUE,,
26083,1,0,FALSE,,
26084,0,0,TRUE,,
26085,0,0,TRUE,,
26086,0,0,TRUE,,
26087,0,0,TRUE,,
26088,0,0,TRUE,,
26089,0,0,TRUE,,
26090,-1,0,FALSE,,
26091,0,0,TRUE,,
26092,0,0,TRUE,,
26093,0,0,TRUE,,
26094,0,0,TRUE,,
26095,0,0,TRUE,,
26096,0,0,TRUE,,
26097,0,0,TRUE,,
26098,0,0,TRUE,,
26099,-1,0,FALSE,,
26100,1,1,TRUE,,
26101,-1,0,FALSE,,
26102,1,0,FALSE,,
26103,1,0,FALSE,,
26104,0,0,TRUE,,
26105,1,0,FALSE,,
26106,1,1,TRUE,,
26107,0,0,TRUE,,
26108,0,0,TRUE,,
26109,0,0,TRUE,,
26110,1,0,FALSE,,
26111,0,0,TRUE,,
26112,0,0,TRUE,,
26113,-1,1,FALSE,,
26114,1,0,FALSE,,
26115,0,0,TRUE,,
26116,-1,0,FALSE,,
26117,0,0,TRUE,,
26118,-1,0,FALSE,,
26119,1,0,FALSE,,
26120,0,0,TRUE,,
26121,0,0,TRUE,,
26122,0,0,TRUE,,
26123,-1,0,FALSE,,
26124,1,0,FALSE,,
26125,1,0,FALSE,,
26126,-1,0,FALSE,,
26127,0,0,TRUE,,
26128,1,0,FALSE,,
26129,0,0,TRUE,,
26130,1,1,TRUE,,
26131,0,0,TRUE,,
26132,0,0,TRUE,,
26133,0,1,FALSE,,
26134,0,0,TRUE,,
26135,0,0,TRUE,,
26136,1,0,FALSE,,
26137,1,0,FALSE,,
26138,0,0,TRUE,,
26139,0,0,TRUE,,
26140,1,0,FALSE,,
26141,0,0,TRUE,,
26142,0,1,FALSE,,
26143,0,0,TRUE,,
26144,-1,0,FALSE,,
26145,0,0,TRUE,,
26146,0,0,TRUE,,
26147,-1,1,FALSE,,
26148,0,0,TRUE,,
26149,1,0,FALSE,,
26150,1,0,FALSE,,
26151,0,0,TRUE,,
26152,1,0,FALSE,,
26153,0,0,TRUE,,
26154,0,0,TRUE,,
26155,0,0,TRUE,,
26156,0,0,TRUE,,
26157,0,0,TRUE,,
26158,0,0,TRUE,,
26159,0,0,TRUE,,
26160,1,0,FALSE,,
26161,0,0,TRUE,,
26162,0,0,TRUE,,
26163,-1,0,FALSE,,
26164,0,0,TRUE,,
26165,1,0,FALSE,,
26166,0,0,TRUE,,
26167,0,0,TRUE,,
26168,0,1,FALSE,,
26169,1,0,FALSE,,
26170,0,0,TRUE,,
26171,0,0,TRUE,,
26172,1,0,FALSE,,
26173,0,1,FALSE,,
26174,1,0,FALSE,,
26175,1,0,FALSE,,
26176,1,0,FALSE,,
26177,-1,0,FALSE,,
26178,1,0,FALSE,,
26179,0,0,TRUE,,
26180,1,0,FALSE,,
26181,0,0,TRUE,,
26182,0,1,FALSE,,
26183,1,0,FALSE,,
26184,0,0,TRUE,,
26185,-1,0,FALSE,,
26186,0,1,FALSE,,
26187,-1,0,FALSE,,
26188,0,0,TRUE,,
26189,1,0,FALSE,,
26190,0,1,FALSE,,
26191,0,0,TRUE,,
26192,-1,0,FALSE,,
26193,1,0,FALSE,,
26194,0,0,TRUE,,
26195,1,0,FALSE,,
26196,0,0,TRUE,,
26197,0,0,TRUE,,
26198,0,0,TRUE,,
26199,0,0,TRUE,,
26200,1,0,FALSE,,
26201,0,0,TRUE,,
26202,0,0,TRUE,,
26203,0,0,TRUE,,
26204,0,0,TRUE,,
26205,0,0,TRUE,,
26206,1,1,TRUE,,
26207,-1,0,FALSE,,
26208,0,0,TRUE,,
26209,0,1,FALSE,,
26210,0,1,FALSE,,
26211,0,0,TRUE,,
26212,0,0,TRUE,,
26213,-1,0,FALSE,,
26214,0,0,TRUE,,
26215,-1,1,FALSE,,
26216,0,0,TRUE,,
26217,0,0,TRUE,,
26218,1,0,FALSE,,
26219,0,0,TRUE,,
26220,0,0,TRUE,,
26221,0,0,TRUE,,
26222,0,0,TRUE,,
26223,0,0,TRUE,,
26224,-1,0,FALSE,,
26225,0,0,TRUE,,
26226,-1,0,FALSE,,
26227,-1,0,FALSE,,
26228,0,0,TRUE,,
26229,0,0,TRUE,,
26230,0,1,FALSE,,
26231,0,0,TRUE,,
26232,1,0,FALSE,,
26233,-1,0,FALSE,,
26234,1,0,FALSE,,
26235,-1,1,FALSE,,
26236,0,0,TRUE,,
26237,0,0,TRUE,,
26238,0,0,TRUE,,
26239,0,0,TRUE,,
26240,1,0,FALSE,,
26241,1,1,TRUE,,
26242,1,0,FALSE,,
26243,0,0,TRUE,,
26244,0,0,TRUE,,
26245,0,0,TRUE,,
26246,0,0,TRUE,,
26247,1,1,TRUE,,
26248,-1,0,FALSE,,
26249,-1,0,FALSE,,
26250,0,0,TRUE,,
26251,0,0,TRUE,,
26252,1,0,FALSE,,
26253,-1,1,FALSE,,
26254,-1,0,FALSE,,
26255,1,0,FALSE,,
26256,1,0,FALSE,,
26257,1,1,TRUE,,
26258,1,0,FALSE,,
26259,-1,0,FALSE,,
26260,0,0,TRUE,,
26261,-1,0,FALSE,,
26262,0,0,TRUE,,
26263,-1,0,FALSE,,
26264,1,0,FALSE,,
26265,-1,0,FALSE,,
26266,0,0,TRUE,,
26267,1,0,FALSE,,
26268,-1,0,FALSE,,
26269,1,0,FALSE,,
26270,-1,1,FALSE,,
26271,1,0,FALSE,,
26272,1,0,FALSE,,
26273,0,0,TRUE,,
26274,1,0,FALSE,,
26275,0,1,FALSE,,
26276,0,0,TRUE,,
26277,1,0,FALSE,,
26278,1,0,FALSE,,
26279,0,0,TRUE,,
26280,0,0,TRUE,,
26281,0,1,FALSE,,
26282,-1,1,FALSE,,
26283,1,0,FALSE,,
26284,1,0,FALSE,,
26285,1,0,FALSE,,
26286,0,0,TRUE,,
26287,0,0,TRUE,,
26288,0,0,TRUE,,
26289,1,0,FALSE,,
26290,1,0,FALSE,,
26291,0,0,TRUE,,
26292,1,0,FALSE,,
26293,0,1,FALSE,,
26294,0,0,TRUE,,
26295,0,1,FALSE,,
26296,0,0,TRUE,,
26297,1,0,FALSE,,
26298,0,0,TRUE,,
26299,0,0,TRUE,,
26300,0,0,TRUE,,
26301,0,1,FALSE,,
26302,1,1,TRUE,,
26303,0,0,TRUE,,
26304,1,0,FALSE,,
26305,1,0,FALSE,,
26306,1,0,FALSE,,
26307,1,0,FALSE,,
26308,0,0,TRUE,,
26309,1,0,FALSE,,
26310,0,0,TRUE,,
26311,-1,0,FALSE,,
26312,0,0,TRUE,,
26313,0,0,TRUE,,
26314,-1,0,FALSE,,
26315,-1,0,FALSE,,
26316,1,1,TRUE,,
26317,0,0,TRUE,,
26318,1,1,TRUE,,
26319,1,1,TRUE,,
26320,1,0,FALSE,,
26321,0,0,TRUE,,
26322,0,0,TRUE,,
26323,1,0,FALSE,,
26324,1,0,FALSE,,
26325,-1,0,FALSE,,
26326,0,0,TRUE,,
26327,0,0,TRUE,,
26328,0,0,TRUE,,
26329,1,0,FALSE,,
26330,0,0,TRUE,,
26331,0,0,TRUE,,
26332,1,0,FALSE,,
26333,1,0,FALSE,,
26334,0,1,FALSE,,
26335,0,0,TRUE,,
26336,1,0,FALSE,,
26337,0,0,TRUE,,
26338,-1,0,FALSE,,
26339,0,0,TRUE,,
26340,0,0,TRUE,,
26341,1,0,FALSE,,
26342,1,0,FALSE,,
26343,0,0,TRUE,,
26344,1,0,FALSE,,
26345,1,0,FALSE,,
26346,1,0,FALSE,,
26347,1,1,TRUE,,
26348,0,0,TRUE,,
26349,0,0,TRUE,,
26350,1,0,FALSE,,
26351,-1,0,FALSE,,
26352,1,0,FALSE,,
26353,0,0,TRUE,,
26354,1,0,FALSE,,
26355,-1,0,FALSE,,
26356,0,0,TRUE,,
26357,-1,0,FALSE,,
26358,0,0,TRUE,,
26359,0,0,TRUE,,
26360,0,0,TRUE,,
26361,-1,0,FALSE,,
26362,1,0,FALSE,,
26363,-1,0,FALSE,,
26364,1,0,FALSE,,
26365,0,0,TRUE,,
26366,0,0,TRUE,,
26367,-1,0,FALSE,,
26368,1,0,FALSE,,
26369,-1,0,FALSE,,
26370,1,0,FALSE,,
26371,1,1,TRUE,,
26372,-1,0,FALSE,,
26373,1,0,FALSE,,
26374,1,-1,FALSE,,
26375,0,0,TRUE,,
26376,1,0,FALSE,,
26377,1,0,FALSE,,
26378,-1,0,FALSE,,
26379,1,0,FALSE,,
26380,1,0,FALSE,,
26381,0,0,TRUE,,
26382,-1,0,FALSE,,
26383,0,0,TRUE,,
26384,0,0,TRUE,,
26385,0,0,TRUE,,
26386,-1,0,FALSE,,
26387,0,1,FALSE,,
26388,0,0,TRUE,,
26389,0,0,TRUE,,
26390,1,1,TRUE,,
26391,-1,0,FALSE,,
26392,0,0,TRUE,,
26393,1,0,FALSE,,
26394,0,0,TRUE,,
26395,0,0,TRUE,,
26396,-1,1,FALSE,,
26397,0,0,TRUE,,
26398,1,0,FALSE,,
26399,0,0,TRUE,,
26400,0,0,TRUE,,
26401,1,0,FALSE,,
26402,-1,0,FALSE,,
26403,0,0,TRUE,,
26404,1,0,FALSE,,
26405,0,1,FALSE,,
26406,-1,0,FALSE,,
26407,1,1,TRUE,,
26408,0,0,TRUE,,
26409,1,1,TRUE,,
26410,-1,0,FALSE,,
26411,1,0,FALSE,,
26412,0,0,TRUE,,
26413,0,1,FALSE,,
26414,-1,0,FALSE,,
26415,1,0,FALSE,,
26416,0,0,TRUE,,
26417,0,0,TRUE,,
26418,-1,0,FALSE,,
26419,1,0,FALSE,,
26420,1,0,FALSE,,
26421,1,0,FALSE,,
26422,0,0,TRUE,,
26423,1,0,FALSE,,
26424,1,0,FALSE,,
26425,0,1,FALSE,,
26426,0,0,TRUE,,
26427,0,0,TRUE,,
26428,-1,0,FALSE,,
26429,1,0,FALSE,,
26430,0,0,TRUE,,
26431,1,0,FALSE,,
26432,1,0,FALSE,,
26433,0,0,TRUE,,
26434,0,0,TRUE,,
26435,1,0,FALSE,,
26436,0,0,TRUE,,
26437,1,0,FALSE,,
26438,1,0,FALSE,,
26439,0,0,TRUE,,
26440,0,0,TRUE,,
26441,1,0,FALSE,,
26442,1,0,FALSE,,
26443,1,0,FALSE,,
26444,1,0,FALSE,,
26445,0,0,TRUE,,
26446,1,0,FALSE,,
26447,1,0,FALSE,,
26448,0,0,TRUE,,
26449,0,1,FALSE,,
26450,0,0,TRUE,,
26451,-1,0,FALSE,,
26452,1,0,FALSE,,
26453,1,0,FALSE,,
26454,0,0,TRUE,,
26455,1,0,FALSE,,
26456,-1,1,FALSE,,
26457,1,0,FALSE,,
26458,0,1,FALSE,,
26459,1,0,FALSE,,
26460,0,0,TRUE,,
26461,0,0,TRUE,,
26462,0,1,FALSE,,
26463,0,1,FALSE,,
26464,0,0,TRUE,,
26465,0,0,TRUE,,
26466,-1,0,FALSE,,
26467,1,0,FALSE,,
26468,1,1,TRUE,,
26469,0,1,FALSE,,
26470,1,1,TRUE,,
26471,0,0,TRUE,,
26472,1,1,TRUE,,
26473,1,0,FALSE,,
26474,1,0,FALSE,,
26475,1,0,FALSE,,
26476,1,0,FALSE,,
26477,0,0,TRUE,,
26478,-1,0,FALSE,,
26479,0,0,TRUE,,
26480,1,0,FALSE,,
26481,0,0,TRUE,,
26482,1,0,FALSE,,
26483,0,0,TRUE,,
26484,1,0,FALSE,,
26485,0,0,TRUE,,
26486,0,0,TRUE,,
26487,0,0,TRUE,,
26488,0,0,TRUE,,
26489,-1,0,FALSE,,
26490,0,0,TRUE,,
26491,1,1,TRUE,,
26492,1,0,FALSE,,
26493,1,0,FALSE,,
26494,0,0,TRUE,,
26495,-1,0,FALSE,,
26496,1,0,FALSE,,
26497,1,0,FALSE,,
26498,0,0,TRUE,,
26499,0,0,TRUE,,
26500,1,0,FALSE,,
26501,-1,0,FALSE,,
26502,1,0,FALSE,,
26503,0,1,FALSE,,
26504,-1,0,FALSE,,
26505,1,0,FALSE,,
26506,0,0,TRUE,,
26507,0,0,TRUE,,
26508,1,0,FALSE,,
26509,0,0,TRUE,,
26510,0,0,TRUE,,
26511,1,0,FALSE,,
26512,1,1,TRUE,,
26513,1,0,FALSE,,
26514,0,0,TRUE,,
26515,1,0,FALSE,,
26516,0,0,TRUE,,
26517,1,0,FALSE,,
26518,0,0,TRUE,,
26519,1,0,FALSE,,
26520,0,0,TRUE,,
26521,0,0,TRUE,,
26522,-1,0,FALSE,,
26523,-1,0,FALSE,,
26524,1,0,FALSE,,
26525,-1,0,FALSE,,
26526,0,0,TRUE,,
26527,0,0,TRUE,,
26528,0,0,TRUE,,
26529,1,0,FALSE,,
26530,0,0,TRUE,,
26531,0,0,TRUE,,
26532,0,0,TRUE,,
26533,1,0,FALSE,,
26534,1,0,FALSE,,
26535,0,0,TRUE,,
26536,1,0,FALSE,,
26537,0,0,TRUE,,
26538,1,0,FALSE,,
26539,0,1,FALSE,,
26540,1,0,FALSE,,
26541,0,0,TRUE,,
26542,0,0,TRUE,,
26543,1,0,FALSE,,
26544,1,1,TRUE,,
26545,0,0,TRUE,,
26546,0,0,TRUE,,
26547,0,0,TRUE,,
26548,1,0,FALSE,,
26549,0,0,TRUE,,
26550,1,0,FALSE,,
26551,1,0,FALSE,,
26552,0,0,TRUE,,
26553,1,1,TRUE,,
26554,1,0,FALSE,,
26555,0,1,FALSE,,
26556,0,0,TRUE,,
26557,0,0,TRUE,,
26558,0,0,TRUE,,
26559,0,0,TRUE,,
26560,0,0,TRUE,,
26561,0,0,TRUE,,
26562,0,0,TRUE,,
26563,1,0,FALSE,,
26564,0,0,TRUE,,
26565,0,1,FALSE,,
26566,0,0,TRUE,,
26567,-1,0,FALSE,,
26568,0,1,FALSE,,
26569,1,0,FALSE,,
26570,1,0,FALSE,,
26571,1,0,FALSE,,
26572,0,0,TRUE,,
26573,-1,0,FALSE,,
26574,1,0,FALSE,,
26575,0,0,TRUE,,
26576,0,0,TRUE,,
26577,0,0,TRUE,,
26578,-1,0,FALSE,,
26579,-1,0,FALSE,,
26580,-1,1,FALSE,,
26581,0,0,TRUE,,
26582,0,0,TRUE,,
26583,-1,0,FALSE,,
26584,0,0,TRUE,,
26585,0,0,TRUE,,
26586,0,0,TRUE,,
26587,1,0,FALSE,,
26588,1,0,FALSE,,
26589,0,0,TRUE,,
26590,0,0,TRUE,,
26591,0,0,TRUE,,
26592,0,0,TRUE,,
26593,0,0,TRUE,,
26594,0,0,TRUE,,
26595,0,0,TRUE,,
26596,0,0,TRUE,,
26597,0,0,TRUE,,
26598,-1,0,FALSE,,
26599,0,0,TRUE,,
26600,1,0,FALSE,,
26601,1,0,FALSE,,
26602,1,0,FALSE,,
26603,0,0,TRUE,,
26604,-1,0,FALSE,,
26605,0,0,TRUE,,
26606,1,0,FALSE,,
26607,0,0,TRUE,,
26608,1,0,FALSE,,
26609,0,0,TRUE,,
26610,1,0,FALSE,,
26611,1,0,FALSE,,
26612,1,0,FALSE,,
26613,1,0,FALSE,,
26614,0,0,TRUE,,
26615,0,0,TRUE,,
26616,1,0,FALSE,,
26617,0,0,TRUE,,
26618,0,0,TRUE,,
26619,0,0,TRUE,,
26620,0,0,TRUE,,
26621,0,0,TRUE,,
26622,0,0,TRUE,,
26623,0,0,TRUE,,
26624,0,0,TRUE,,
26625,0,1,FALSE,,
26626,1,0,FALSE,,
26627,0,1,FALSE,,
26628,0,0,TRUE,,
26629,-1,1,FALSE,,
26630,1,0,FALSE,,
26631,1,0,FALSE,,
26632,1,0,FALSE,,
26633,-1,1,FALSE,,
26634,1,1,TRUE,,
26635,1,0,FALSE,,
26636,0,1,FALSE,,
26637,1,0,FALSE,,
26638,0,0,TRUE,,
26639,0,0,TRUE,,
26640,0,0,TRUE,,
26641,1,0,FALSE,,
26642,1,0,FALSE,,
26643,-1,0,FALSE,,
26644,1,0,FALSE,,
26645,1,0,FALSE,,
26646,0,0,TRUE,,
26647,-1,0,FALSE,,
26648,0,0,TRUE,,
26649,0,0,TRUE,,
26650,1,0,FALSE,,
26651,0,0,TRUE,,
26652,1,1,TRUE,,
26653,1,0,FALSE,,
26654,0,0,TRUE,,
26655,-1,0,FALSE,,
26656,-1,1,FALSE,,
26657,0,0,TRUE,,
26658,0,0,TRUE,,
26659,-1,0,FALSE,,
26660,-1,0,FALSE,,
26661,1,0,FALSE,,
26662,0,0,TRUE,,
26663,0,0,TRUE,,
26664,0,0,TRUE,,
26665,1,0,FALSE,,
26666,0,0,TRUE,,
26667,0,0,TRUE,,
26668,1,0,FALSE,,
26669,-1,0,FALSE,,
26670,0,0,TRUE,,
26671,0,0,TRUE,,
26672,1,0,FALSE,,
26673,0,0,TRUE,,
26674,0,1,FALSE,,
26675,0,0,TRUE,,
26676,0,0,TRUE,,
26677,0,0,TRUE,,
26678,0,0,TRUE,,
26679,-1,0,FALSE,,
26680,0,0,TRUE,,
26681,-1,0,FALSE,,
26682,1,0,FALSE,,
26683,0,1,FALSE,,
26684,0,0,TRUE,,
26685,1,0,FALSE,,
26686,1,0,FALSE,,
26687,0,0,TRUE,,
26688,1,0,FALSE,,
26689,-1,0,FALSE,,
26690,1,0,FALSE,,
26691,1,0,FALSE,,
26692,1,1,TRUE,,
26693,0,0,TRUE,,
26694,1,0,FALSE,,
26695,0,0,TRUE,,
26696,0,0,TRUE,,
26697,1,1,TRUE,,
26698,0,0,TRUE,,
26699,1,0,FALSE,,
26700,0,0,TRUE,,
26701,1,0,FALSE,,
26702,-1,0,FALSE,,
26703,0,0,TRUE,,
26704,0,1,FALSE,,
26705,1,0,FALSE,,
26706,0,0,TRUE,,
26707,-1,0,FALSE,,
26708,0,0,TRUE,,
26709,1,0,FALSE,,
26710,1,0,FALSE,,
26711,0,0,TRUE,,
26712,0,0,TRUE,,
26713,1,0,FALSE,,
26714,0,0,TRUE,,
26715,1,0,FALSE,,
26716,0,0,TRUE,,
26717,0,0,TRUE,,
26718,0,1,FALSE,,
26719,0,0,TRUE,,
26720,0,0,TRUE,,
26721,1,0,FALSE,,
26722,0,1,FALSE,,
26723,0,0,TRUE,,
26724,0,0,TRUE,,
26725,0,0,TRUE,,
26726,1,0,FALSE,,
26727,0,0,TRUE,,
26728,1,0,FALSE,,
26729,1,0,FALSE,,
26730,1,0,FALSE,,
26731,1,0,FALSE,,
26732,-1,0,FALSE,,
26733,0,0,TRUE,,
26734,1,0,FALSE,,
26735,1,0,FALSE,,
26736,0,0,TRUE,,
26737,1,0,FALSE,,
26738,0,0,TRUE,,
26739,0,1,FALSE,,
26740,0,0,TRUE,,
26741,0,0,TRUE,,
26742,0,0,TRUE,,
26743,1,0,FALSE,,
26744,0,0,TRUE,,
26745,1,0,FALSE,,
26746,1,0,FALSE,,
26747,-1,0,FALSE,,
26748,0,0,TRUE,,
26749,0,0,TRUE,,
